OTUID	FR-001	FR-003	FR-024	FR-025	FR-026	FR-027	FR-030	FR-039	FR-040	FR-051	FR-052	FR-053	FR-054	FR-060	FR-105	FR-110	FR-113	FR-115	FR-116	FR-118	FR-121	FR-125	FR-129	FR-132	FR-139	FR-142	FR-152	FR-156	FR-161	FR-162	FR-166	FR-169	FR-170	FR-173	FR-187	FR-191	FR-192	FR-193	FR-194	FR-195	FR-196	FR-198	FR-200	FR-202	FR-208	FR-211	FR-212	FR-213	FR-214	FR-215	FR-218	FR-221	FR-223	FR-229	FR-241	FR-249	FR-268	FR-275	FR-276	FR-281	FR-282	FR-293	FR-294	FR-298	FR-302	FR-305	FR-310	FR-312	FR-316	FR-328	FR-344	FR-349	FR-376	FR-382	FR-390	FR-393	FR-398	FR-399	FR-400	FR-404	FR-414	FR-419	FR-430	FR-449	FR-450	FR-451	FR-459	FR-460	FR-473	FR-474	FR-495	FR-496	FR-500	FR-503	FR-504	FR-505	FR-506	FR-507	FR-510	FR-539	FR-542	FR-548	FR-551	FR-552	FR-558	FR-568	FR-596	FR-606	FR-617	FR-626	FR-628	FR-643	FR-652	FR-654	FR-664	FR-666	FR-667	FR-672	FR-682	FR-684	FR-696	FR-716	FR-719	FR-721	FR-722	FR-723	FR-726	FR-728	FR-730	FR-734	FR-751	FR-759	FR-767	FR-768	FR-770	FR-772	FR-780	FR-783	FR-788	FR-790	FR-792	FR-812	FR-815	FR-817	FR-820	FR-823	FR-824	FR-825	FR-826	FR-827	FR-828	FR-829	FR-830	FR-835	FR-901	FR-902	Domain	Phylum	Class	Order	Family	Genus	Species
83768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Aeromonadales	 f__Succinivibrionaceae	 g__Succinimonas	NA
83769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Aeromonadales	 f__Succinivibrionaceae	 g__Succinimonas	 s__Succinimonas amylolytica
83770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Aeromonadales	 f__Succinivibrionaceae	 g__Succinivibrio	NA
83771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15412	0	0	0	0	0	1969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Aeromonadales	 f__Succinivibrionaceae	 g__Succinivibrio	 s__Succinivibrio dextrinosolvens
135622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	NA	NA	NA
267893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Idiomarinaceae	NA	NA
135575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Idiomarinaceae	 g__Idiomarina	NA
86102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Idiomarinaceae	 g__Idiomarina	 s__Idiomarina abyssalis
267888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Pseudoalteromonadaceae	NA	NA
53246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Pseudoalteromonadaceae	 g__Pseudoalteromonas	NA
176102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Pseudoalteromonadaceae	 g__Pseudoalteromonas	 s__Pseudoalteromonas agarivorans
43657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Alteromonadales	 f__Pseudoalteromonadaceae	 g__Pseudoalteromonas	 s__Pseudoalteromonas luteoviolacea
91347	957	1818	222	25240	7666	97515	9598	9380	1768	746	523	0	152983	30	156888	3693	1355	398	61	0	0	14607	5751	173318	49499	201817	20217	2497	465	4887	10156	13611	493	450	2168	717	19514	0	0	14270	5758	10866	32038	485	20703	2566	7541	4089	525	2382	8919	442	51998	10773	17674	759	3497	8131	0	0	460	420	13628	0	25808	1706	1659	208891	69006	4091	7567	390	169796	5474	28722	112113	117233	6727	228760	5552	125370	4642	570158	5375	39267	1801	26063	1107	296385	62363	104193	18451	0	1681	29737	2247	19747	20844	5137	134756	335	8630	1467	470	4804	1349	11685	0	37452	14492	411	6522	6844	1771	8598	5039	6540	1374	151	28381	7025	465	0	4382	2007	20091	3243	12374	59	38207	9026	38675	4635	74195	286857	2523	55742	29678	33104	784	1464	2594	0	61320	10697	52	98380	16578	2652	19826	797	250	465	4063	142357	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	NA	NA	NA
543	5668	10429	1276	165273	25871	657305	0	91742	831	387	1604	0	4359	357	59077	955	8972	2767	375	0	0	46757	2623	1235704	314268	1319163	149746	5605	4123	10323	3094	102228	1456	0	15342	3545	76955	0	0	112750	4034	93292	227157	2553	172182	12176	59433	30865	2607	10414	30025	1466	323534	83407	3617	1756	27110	68546	0	0	2552	3860	10463	0	149769	5332	11012	21130	322923	0	56253	2123	1443364	36437	225934	822374	944371	4812	1621364	41082	7216	28014	3735600	40396	305133	16611	177198	5865	179278	1305	91677	118579	0	5311	199165	15086	92438	59557	41696	1300915	1776	72198	12498	2800	42947	6335	99579	0	5542	13463	2739	53833	53418	10717	33467	35849	16480	2611	440	194818	56953	4240	0	33593	16048	137963	5522	74281	116	222333	74212	265621	18986	255831	2041828	16688	350503	23824	264084	471	4146	9938	0	459206	81092	101	474584	122432	0	128503	5472	1091	3066	21401	89927	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	NA	NA
544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3032	0	0	0	0	0	0	791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6652	0	0	0	10063	0	0	0	0	0	0	0	0	0	0	0	0	0	2751	0	0	0	0	0	1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22905	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Citrobacter	NA
546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6465	0	0	0	0	0	0	0	0	0	0	0	0	0	2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10783	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Citrobacter	 s__Citrobacter freundii
547	0	0	0	0	0	0	0	0	0	0	401	0	0	0	0	0	0	0	0	0	0	0	0	0	7337	5081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1756	0	0	0	0	0	0	0	0	0	854	0	0	0	0	0	1564	0	0	1900	0	1863	0	0	0	0	0	7547	0	0	0	0	0	0	0	0	0	5831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6245	0	133798	389	0	1197	0	0	0	0	0	0	0	0	1	4940	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Enterobacter	NA
550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12766	1407	0	0	0	0	0	0	0	0	0	0	0	1862	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Enterobacter	 s__Enterobacter cloacae
158836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Enterobacter	 s__Enterobacter hormaechei
561	722	1485	0	29792	1366	116158	0	11241	115	0	0	0	0	0	8037	0	1192	0	69	0	0	8752	0	222292	35180	204769	27862	623	320	1239	0	16622	0	0	1604	2495	9147	0	0	19394	0	9464	31032	0	17486	1864	7401	3511	263	0	3228	1607	55593	13844	0	0	2626	9944	0	0	183	299	873	0	16571	918	1213	2562	18580	0	5375	0	139929	5054	36329	137905	90990	2044	259134	5876	378	2789	280800	3053	47040	1302	28080	811	18804	0	7072	10147	0	0	14042	2207	16261	0	3397	151923	0	10596	1272	0	3554	0	14341	0	0	0	0	5580	7900	1501	932	6444	2383	219	38	33961	8091	0	0	2661	1568	20870	825	15013	4	18034	11726	40579	5415	2226	227590	2814	30477	3661	27814	0	0	912	0	71836	8772	0	36215	23586	0	21588	851	139	404	2613	8597	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Escherichia	NA
562	3668	3870	0	79445	5009	341172	0	51849	802	0	0	0	0	0	20792	0	4143	0	438	0	0	23531	0	558091	118009	597325	67102	2354	1415	4347	0	41025	0	0	6264	0	28830	0	0	57474	0	30237	110099	0	68794	5901	31227	14046	1900	0	11855	0	107137	42849	0	0	10697	29433	0	0	1289	1702	3184	0	44887	8673	3892	7570	63805	0	17869	0	459274	11537	92203	341482	349507	0	689366	15010	1395	7536	831942	7585	148379	4482	84534	4898	65593	0	22175	29719	0	0	55452	5521	38511	0	11149	511205	0	27600	4983	0	61251	0	46645	0	0	0	0	20531	24367	4563	3167	17240	6742	2036	20347	108359	22888	0	0	7837	4920	60570	3325	30383	6601	74688	34812	119251	0	6266	568914	6765	95882	12997	80701	0	0	3138	0	161036	31077	0	112261	63030	0	62826	2597	597	1133	7845	32694	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Escherichia	 s__Escherichia coli
570	505	0	0	0	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	1466	0	6770	19944	13592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	414	0	0	0	0	0	0	1861	0	0	1326	0	0	0	1188	0	0	0	0	0	0	0	3907	0	0	0	0	0	0	0	38292	0	0	2235	24559	0	1474	0	0	0	231671	0	11401	0	0	0	2042	0	1952	0	0	2547	2819	0	0	31346	0	1620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10506	1380	0	11743	0	0	0	0	0	0	0	0	0	2317	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Klebsiella	NA
548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1833	0	0	0	0	0	0	1470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Klebsiella	 s__[Enterobacter] aerogenes
1134687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Klebsiella	 s__Klebsiella michiganensis
571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2125	0	0	3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Klebsiella	 s__Klebsiella oxytoca
573	555	0	0	0	0	0	0	1024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2876	8388	4005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	758	0	0	0	0	0	0	0	0	0	1109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19223	0	0	0	12212	0	3622	0	0	0	15060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2445	0	3181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4816	0	1689	0	0	0	0	0	0	0	0	0	1680	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Klebsiella	 s__Klebsiella pneumoniae
160674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Raoultella	NA
590	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	100	0	0	70	143	0	123	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	29	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Salmonella	NA
28901	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	638	0	912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2318	0	0	0	699	0	0	2054	2928	0	671	0	0	0	2302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844	0	1349	0	0	0	0	0	0	0	0	0	789	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Salmonella	 s__Salmonella enterica
620	433	0	0	1233	0	5106	0	394	0	0	0	0	0	0	444	0	0	0	0	0	0	415	0	2716	2469	2817	1147	0	0	0	0	802	0	0	0	0	632	0	0	904	0	846	607	0	1922	0	560	0	0	0	1336	0	935	835	0	0	218	0	0	0	0	0	0	0	959	0	0	0	2056	0	2228	0	4109	0	1619	3750	2925	0	3649	1504	0	199	8173	329	2308	0	1518	0	1541	0	671	842	0	0	1819	0	3297	0	327	3073	0	496	0	0	0	0	867	0	0	0	0	529	458	0	0	267	0	0	0	1713	470	0	0	0	0	1116	0	0	0	2229	615	2074	0	0	5148	136	1583	0	1980	0	0	0	0	3219	737	0	2284	1188	0	1028	0	0	0	0	916	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Shigella	NA
622	0	0	0	0	0	0	0	359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2639	0	2660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1825	0	0	0	2583	0	3590	0	0	0	2525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Shigella	 s__Shigella dysenteriae
623	0	0	0	0	0	0	0	591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4128	0	4141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	882	0	0	0	0	0	0	0	0	0	837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6744	0	0	3026	4228	0	5886	0	0	0	10172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6683	0	1114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Enterobacterales	 f__Enterobacteriaceae	 g__Shigella	 s__Shigella flexneri
